date,artist,songs,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1978,ABBA,"""Take a Chance on Me""",5BckPAYcKEJuYs1eV1BHHe,0.684,0.675,11.0,-8.123,1.0,0.0257,0.163,0.0,0.242,0.924,107.064,audio_features,5BckPAYcKEJuYs1eV1BHHe,spotify:track:5BckPAYcKEJuYs1eV1BHHe,https://api.spotify.com/v1/tracks/5BckPAYcKEJuYs1eV1BHHe,https://api.spotify.com/v1/audio-analysis/5BckPAYcKEJuYs1eV1BHHe,243933.0,4.0
1978,Dan Hill,"""Sometimes When We Touch""",2hw2fDtNPkIowTNuQRmlnN,0.589,0.348,2.0,-11.032,1.0,0.038,0.685,3.2e-06,0.0849,0.28,119.374,audio_features,2hw2fDtNPkIowTNuQRmlnN,spotify:track:2hw2fDtNPkIowTNuQRmlnN,https://api.spotify.com/v1/tracks/2hw2fDtNPkIowTNuQRmlnN,https://api.spotify.com/v1/audio-analysis/2hw2fDtNPkIowTNuQRmlnN,252707.0,4.0
1978,Donna Summer,"""Last Dance""",29RcVe2M9l8rHyWHffBmjf,0.341,0.721,3.0,-10.311,1.0,0.0801,0.131,0.00029,0.216,0.237,126.351,audio_features,29RcVe2M9l8rHyWHffBmjf,spotify:track:29RcVe2M9l8rHyWHffBmjf,https://api.spotify.com/v1/tracks/29RcVe2M9l8rHyWHffBmjf,https://api.spotify.com/v1/audio-analysis/29RcVe2M9l8rHyWHffBmjf,199800.0,4.0
1978,Gerry Rafferty,"""Baker Street""",5gOd6zDC8vhlYjqbQdJVWP,0.497,0.349,7.0,-14.0,1.0,0.0297,0.0929,0.028,0.259,0.421,113.762,audio_features,5gOd6zDC8vhlYjqbQdJVWP,spotify:track:5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/tracks/5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/audio-analysis/5gOd6zDC8vhlYjqbQdJVWP,365627.0,4.0
1978,Olivia Newton-John,"""Hopelessly Devoted to You""",5BUq9bdtsm3LWw5laJeJ4R,0.59,0.338,11.0,-13.101,0.0,0.03,0.292,0.0131,0.121,0.322,110.581,audio_features,5BUq9bdtsm3LWw5laJeJ4R,spotify:track:5BUq9bdtsm3LWw5laJeJ4R,https://api.spotify.com/v1/tracks/5BUq9bdtsm3LWw5laJeJ4R,https://api.spotify.com/v1/audio-analysis/5BUq9bdtsm3LWw5laJeJ4R,185360.0,3.0
1978,Randy Newman,"""Short People""",53yBKCc5S7u8zzutqepkiT,0.68,0.617,2.0,-5.849,1.0,0.0378,0.731,0.0674,0.12,0.54,121.356,audio_features,53yBKCc5S7u8zzutqepkiT,spotify:track:53yBKCc5S7u8zzutqepkiT,https://api.spotify.com/v1/tracks/53yBKCc5S7u8zzutqepkiT,https://api.spotify.com/v1/audio-analysis/53yBKCc5S7u8zzutqepkiT,176933.0,4.0
1978,Kansas,"""Dust in the Wind""",6zeE5tKyr8Nu882DQhhSQI,0.475,0.322,7.0,-10.687,1.0,0.0283,0.367,0.00056,0.11,0.387,93.503,audio_features,6zeE5tKyr8Nu882DQhhSQI,spotify:track:6zeE5tKyr8Nu882DQhhSQI,https://api.spotify.com/v1/tracks/6zeE5tKyr8Nu882DQhhSQI,https://api.spotify.com/v1/audio-analysis/6zeE5tKyr8Nu882DQhhSQI,206267.0,4.0
1978,Walter Egan,"""Magnet and Steel""",1Fk6KB9H0oZ2rYKFRDrhQm,0.719,0.395,1.0,-9.581,0.0,0.0335,0.349,5.07e-05,0.0716,0.718,113.036,audio_features,1Fk6KB9H0oZ2rYKFRDrhQm,spotify:track:1Fk6KB9H0oZ2rYKFRDrhQm,https://api.spotify.com/v1/tracks/1Fk6KB9H0oZ2rYKFRDrhQm,https://api.spotify.com/v1/audio-analysis/1Fk6KB9H0oZ2rYKFRDrhQm,204760.0,3.0
1978,The O'Jays,"""Use ta Be My Girl""",7AmJATXFg6Mj2grzZXkqq2,0.65,0.614,1.0,-7.367,1.0,0.0522,0.528,0.0,0.167,0.872,111.477,audio_features,7AmJATXFg6Mj2grzZXkqq2,spotify:track:7AmJATXFg6Mj2grzZXkqq2,https://api.spotify.com/v1/tracks/7AmJATXFg6Mj2grzZXkqq2,https://api.spotify.com/v1/audio-analysis/7AmJATXFg6Mj2grzZXkqq2,198173.0,4.0
1978,Natalie Cole,"""Our Love""",5KC32YrLNFpjDrjz37KIrK,0.39,0.0968,0.0,-14.966,1.0,0.0285,0.867,3.58e-06,0.0715,0.135,68.768,audio_features,5KC32YrLNFpjDrjz37KIrK,spotify:track:5KC32YrLNFpjDrjz37KIrK,https://api.spotify.com/v1/tracks/5KC32YrLNFpjDrjz37KIrK,https://api.spotify.com/v1/audio-analysis/5KC32YrLNFpjDrjz37KIrK,209960.0,4.0
1978,Pablo Cruise,"""Love Will Find a Way""",2LqzuRukwnpeWYLXBtiwmq,0.78,0.491,7.0,-13.934,1.0,0.0351,0.00719,1.8e-05,0.0677,0.843,124.238,audio_features,2LqzuRukwnpeWYLXBtiwmq,spotify:track:2LqzuRukwnpeWYLXBtiwmq,https://api.spotify.com/v1/tracks/2LqzuRukwnpeWYLXBtiwmq,https://api.spotify.com/v1/audio-analysis/2LqzuRukwnpeWYLXBtiwmq,251427.0,4.0
1978,Andy Gibb,"""An Everlasting Love""",30IpEYZRHYmS8yZyMM5aYK,0.665,0.686,9.0,-6.542,1.0,0.0384,0.299,0.0,0.145,0.919,125.357,audio_features,30IpEYZRHYmS8yZyMM5aYK,spotify:track:30IpEYZRHYmS8yZyMM5aYK,https://api.spotify.com/v1/tracks/30IpEYZRHYmS8yZyMM5aYK,https://api.spotify.com/v1/audio-analysis/30IpEYZRHYmS8yZyMM5aYK,250360.0,4.0
1978,John Paul Young,"""Love Is in the Air""",3c4OULLWwgRqBfA2dJtRuY,0.557,0.791,0.0,-7.201,1.0,0.0389,0.0254,0.000264,0.0605,0.895,122.34,audio_features,3c4OULLWwgRqBfA2dJtRuY,spotify:track:3c4OULLWwgRqBfA2dJtRuY,https://api.spotify.com/v1/tracks/3c4OULLWwgRqBfA2dJtRuY,https://api.spotify.com/v1/audio-analysis/3c4OULLWwgRqBfA2dJtRuY,210293.0,4.0
1978,David Gates,"""Goodbye Girl""",3c6vdiLeV9DUbTMWk5H3se,0.467,0.255,8.0,-15.963,0.0,0.0372,0.605,0.00031,0.273,0.243,120.174,audio_features,3c6vdiLeV9DUbTMWk5H3se,spotify:track:3c6vdiLeV9DUbTMWk5H3se,https://api.spotify.com/v1/tracks/3c6vdiLeV9DUbTMWk5H3se,https://api.spotify.com/v1/audio-analysis/3c6vdiLeV9DUbTMWk5H3se,168867.0,4.0
1978,Foreigner,"""Hot Blooded""",6xMHglHoafdDFGXS6qfwSH,0.705,0.806,0.0,-4.83,1.0,0.0814,0.229,0.0,0.0676,0.763,117.945,audio_features,6xMHglHoafdDFGXS6qfwSH,spotify:track:6xMHglHoafdDFGXS6qfwSH,https://api.spotify.com/v1/tracks/6xMHglHoafdDFGXS6qfwSH,https://api.spotify.com/v1/audio-analysis/6xMHglHoafdDFGXS6qfwSH,268693.0,4.0
1978,Samantha Sang,"""Emotion""",1TSehAcbBAcmZlSNMjmf6U,0.52,0.364,0.0,-9.484,1.0,0.0427,0.76,1.36e-05,0.251,0.716,184.244,audio_features,1TSehAcbBAcmZlSNMjmf6U,spotify:track:1TSehAcbBAcmZlSNMjmf6U,https://api.spotify.com/v1/tracks/1TSehAcbBAcmZlSNMjmf6U,https://api.spotify.com/v1/audio-analysis/1TSehAcbBAcmZlSNMjmf6U,237293.0,4.0
1978,Steely Dan,"""Peg""",5DQAHkO9U4IZIombHefcqK,0.797,0.566,7.0,-11.132,1.0,0.0321,0.0608,0.000362,0.14,0.939,116.976,audio_features,5DQAHkO9U4IZIombHefcqK,spotify:track:5DQAHkO9U4IZIombHefcqK,https://api.spotify.com/v1/tracks/5DQAHkO9U4IZIombHefcqK,https://api.spotify.com/v1/audio-analysis/5DQAHkO9U4IZIombHefcqK,240293.0,4.0
1978,Linda Ronstadt,"""It's So Easy""",6AZyiAl6mr3Jcp6AlmiQwF,0.623,0.764,4.0,-4.686,1.0,0.0418,0.0229,0.0,0.841,0.894,119.717,audio_features,6AZyiAl6mr3Jcp6AlmiQwF,spotify:track:6AZyiAl6mr3Jcp6AlmiQwF,https://api.spotify.com/v1/tracks/6AZyiAl6mr3Jcp6AlmiQwF,https://api.spotify.com/v1/audio-analysis/6AZyiAl6mr3Jcp6AlmiQwF,145173.0,4.0
1978,Heatwave,"""Always and Forever""",6wiL61UORY5exOzXFBxPlc,0.338,0.2,2.0,-15.912,1.0,0.0309,0.397,0.00015,0.13,0.202,152.064,audio_features,6wiL61UORY5exOzXFBxPlc,spotify:track:6wiL61UORY5exOzXFBxPlc,https://api.spotify.com/v1/tracks/6wiL61UORY5exOzXFBxPlc,https://api.spotify.com/v1/audio-analysis/6wiL61UORY5exOzXFBxPlc,290867.0,3.0
1978,The Trammps,"""Disco Inferno""",22ff60cZy4APp7bzESHLR8,0.766,0.844,10.0,-3.851,1.0,0.0361,0.0261,0.605,0.18,0.835,129.323,audio_features,22ff60cZy4APp7bzESHLR8,spotify:track:22ff60cZy4APp7bzESHLR8,https://api.spotify.com/v1/tracks/22ff60cZy4APp7bzESHLR8,https://api.spotify.com/v1/audio-analysis/22ff60cZy4APp7bzESHLR8,191573.0,4.0
1978,George Benson,"""On Broadway""",2oFxITGDiTZ1JRwP8yinRt,0.77,0.319,10.0,-17.098,0.0,0.0579,0.205,0.000151,0.0687,0.863,117.232,audio_features,2oFxITGDiTZ1JRwP8yinRt,spotify:track:2oFxITGDiTZ1JRwP8yinRt,https://api.spotify.com/v1/tracks/2oFxITGDiTZ1JRwP8yinRt,https://api.spotify.com/v1/audio-analysis/2oFxITGDiTZ1JRwP8yinRt,316160.0,4.0
1978,Styx,"""Come Sail Away""",0PsbWiVtix5FoTZ1s00mEl,0.324,0.335,0.0,-15.595,1.0,0.0355,0.099,1.08e-06,0.0995,0.141,119.513,audio_features,0PsbWiVtix5FoTZ1s00mEl,spotify:track:0PsbWiVtix5FoTZ1s00mEl,https://api.spotify.com/v1/tracks/0PsbWiVtix5FoTZ1s00mEl,https://api.spotify.com/v1/audio-analysis/0PsbWiVtix5FoTZ1s00mEl,367000.0,4.0
1978,L.T.D.,"""(Every Time I Turn Around) Back in Love Again""",1eeySrWP5X7hsbfyc3PPge,0.824,0.636,8.0,-11.856,1.0,0.109,0.0842,0.000381,0.47,0.914,109.337,audio_features,1eeySrWP5X7hsbfyc3PPge,spotify:track:1eeySrWP5X7hsbfyc3PPge,https://api.spotify.com/v1/tracks/1eeySrWP5X7hsbfyc3PPge,https://api.spotify.com/v1/audio-analysis/1eeySrWP5X7hsbfyc3PPge,280133.0,4.0
1978,Carly Simon,"""You Belong to Me""",3pErM4EiWKf3k8KU3jjbXn,0.635,0.661,5.0,-7.848,0.0,0.0471,0.26,1.01e-05,0.0906,0.857,108.975,audio_features,3pErM4EiWKf3k8KU3jjbXn,spotify:track:3pErM4EiWKf3k8KU3jjbXn,https://api.spotify.com/v1/tracks/3pErM4EiWKf3k8KU3jjbXn,https://api.spotify.com/v1/audio-analysis/3pErM4EiWKf3k8KU3jjbXn,232667.0,4.0
1978,Linda Ronstadt,"""Blue Bayou""",3zxklD2EGecZre9MjEEvIU,0.732,0.161,11.0,-12.817,1.0,0.0306,0.739,0.000379,0.105,0.5,95.21,audio_features,3zxklD2EGecZre9MjEEvIU,spotify:track:3zxklD2EGecZre9MjEEvIU,https://api.spotify.com/v1/tracks/3zxklD2EGecZre9MjEEvIU,https://api.spotify.com/v1/audio-analysis/3zxklD2EGecZre9MjEEvIU,239400.0,4.0
1978,Anne Murray,"""You Needed Me""",5d4E1hgkLyb7sXr5J3InnM,0.497,0.296,9.0,-10.756,1.0,0.0302,0.431,0.0,0.106,0.171,62.204,audio_features,5d4E1hgkLyb7sXr5J3InnM,spotify:track:5d4E1hgkLyb7sXr5J3InnM,https://api.spotify.com/v1/tracks/5d4E1hgkLyb7sXr5J3InnM,https://api.spotify.com/v1/audio-analysis/5d4E1hgkLyb7sXr5J3InnM,220267.0,4.0
1978,Dolly Parton,"""Here You Come Again""",6H7nDglS6xWpRidbhMwI2L,0.529,0.511,1.0,-9.37,1.0,0.0418,0.647,0.00724,0.0391,0.559,106.491,audio_features,6H7nDglS6xWpRidbhMwI2L,spotify:track:6H7nDglS6xWpRidbhMwI2L,https://api.spotify.com/v1/tracks/6H7nDglS6xWpRidbhMwI2L,https://api.spotify.com/v1/audio-analysis/6H7nDglS6xWpRidbhMwI2L,179491.0,4.0
1978,Little River Band,"""Reminiscing""",34D6mvDTAPypm92EPs8Rxa,0.54,0.465,7.0,-11.259,1.0,0.0302,0.652,0.00544,0.132,0.341,94.731,audio_features,34D6mvDTAPypm92EPs8Rxa,spotify:track:34D6mvDTAPypm92EPs8Rxa,https://api.spotify.com/v1/tracks/34D6mvDTAPypm92EPs8Rxa,https://api.spotify.com/v1/audio-analysis/34D6mvDTAPypm92EPs8Rxa,253080.0,4.0
1978,John Travolta & Olivia Newton-John,"""Summer Nights""",5owhuNV1JrmA2QJseeiAC4,0.708,0.773,2.0,-6.359,1.0,0.0551,0.686,6.55e-06,0.083,0.66,124.351,audio_features,5owhuNV1JrmA2QJseeiAC4,spotify:track:5owhuNV1JrmA2QJseeiAC4,https://api.spotify.com/v1/tracks/5owhuNV1JrmA2QJseeiAC4,https://api.spotify.com/v1/audio-analysis/5owhuNV1JrmA2QJseeiAC4,216373.0,4.0
1978,Robert Palmer,"""Every Kinda People""",38E7U60ipLSTVDcPIuVzZw,0.573,0.545,6.0,-12.636,1.0,0.0436,0.228,0.000169,0.0466,0.95,94.404,audio_features,38E7U60ipLSTVDcPIuVzZw,spotify:track:38E7U60ipLSTVDcPIuVzZw,https://api.spotify.com/v1/tracks/38E7U60ipLSTVDcPIuVzZw,https://api.spotify.com/v1/audio-analysis/38E7U60ipLSTVDcPIuVzZw,198147.0,4.0
1978,Patti Smith Group,"""Because the Night""",0lIoY4ZQsdn5QzhraM9o9u,0.466,0.763,11.0,-7.748,0.0,0.0391,0.0542,0.0,0.119,0.473,123.539,audio_features,0lIoY4ZQsdn5QzhraM9o9u,spotify:track:0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/tracks/0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/audio-analysis/0lIoY4ZQsdn5QzhraM9o9u,204800.0,4.0
1978,Lynyrd Skynyrd,"""What's Your Name""",0uZs7p6cbEUNwGMdfNj9Kk,0.646,0.574,7.0,-9.352,1.0,0.0285,0.602,4.19e-05,0.135,0.933,135.175,audio_features,0uZs7p6cbEUNwGMdfNj9Kk,spotify:track:0uZs7p6cbEUNwGMdfNj9Kk,https://api.spotify.com/v1/tracks/0uZs7p6cbEUNwGMdfNj9Kk,https://api.spotify.com/v1/audio-analysis/0uZs7p6cbEUNwGMdfNj9Kk,213267.0,4.0
1978,Barry Manilow,"""Copacabana""",5FMXrphygZ4z3gVDHGWxgl,0.606,0.899,7.0,-6.412,0.0,0.0758,0.333,0.000102,0.0754,0.66,116.735,audio_features,5FMXrphygZ4z3gVDHGWxgl,spotify:track:5FMXrphygZ4z3gVDHGWxgl,https://api.spotify.com/v1/tracks/5FMXrphygZ4z3gVDHGWxgl,https://api.spotify.com/v1/audio-analysis/5FMXrphygZ4z3gVDHGWxgl,236760.0,4.0
1978,Shaun Cassidy,"""Hey Deanie""",0inlixqQpYphAQY7K38NAZ,0.624,0.769,5.0,-10.718,1.0,0.028,0.182,4.37e-06,0.331,0.96,130.184,audio_features,0inlixqQpYphAQY7K38NAZ,spotify:track:0inlixqQpYphAQY7K38NAZ,https://api.spotify.com/v1/tracks/0inlixqQpYphAQY7K38NAZ,https://api.spotify.com/v1/audio-analysis/0inlixqQpYphAQY7K38NAZ,219307.0,4.0
1978,Eddie Money,"""Baby Hold On""",5ZYvcJ04ccUw2Matbnmu0U,0.642,0.641,2.0,-12.444,1.0,0.049,0.154,1.23e-06,0.0475,0.85,120.316,audio_features,5ZYvcJ04ccUw2Matbnmu0U,spotify:track:5ZYvcJ04ccUw2Matbnmu0U,https://api.spotify.com/v1/tracks/5ZYvcJ04ccUw2Matbnmu0U,https://api.spotify.com/v1/audio-analysis/5ZYvcJ04ccUw2Matbnmu0U,210827.0,4.0
1978,Jefferson Starship,"""Count On Me""",3ssnFwx5lu6qxhLBR0vutB,0.552,0.325,9.0,-14.908,1.0,0.0284,0.259,1.27e-05,0.453,0.736,111.937,audio_features,3ssnFwx5lu6qxhLBR0vutB,spotify:track:3ssnFwx5lu6qxhLBR0vutB,https://api.spotify.com/v1/tracks/3ssnFwx5lu6qxhLBR0vutB,https://api.spotify.com/v1/audio-analysis/3ssnFwx5lu6qxhLBR0vutB,194893.0,4.0
1978,Atlanta Rhythm Section,"""Imaginary Lover""",3qxBN4nWvSDibXmEq5of9E,0.598,0.374,9.0,-14.085,0.0,0.0259,0.383,0.548,0.128,0.413,109.499,audio_features,3qxBN4nWvSDibXmEq5of9E,spotify:track:3qxBN4nWvSDibXmEq5of9E,https://api.spotify.com/v1/tracks/3qxBN4nWvSDibXmEq5of9E,https://api.spotify.com/v1/audio-analysis/3qxBN4nWvSDibXmEq5of9E,307467.0,4.0
1978,"Evelyn ""Champagne"" King","""Shame""",6KlnQC66NiJTdO88aL62SF,0.714,0.665,11.0,-10.948,0.0,0.0381,0.00588,0.131,0.0655,0.805,133.805,audio_features,6KlnQC66NiJTdO88aL62SF,spotify:track:6KlnQC66NiJTdO88aL62SF,https://api.spotify.com/v1/tracks/6KlnQC66NiJTdO88aL62SF,https://api.spotify.com/v1/audio-analysis/6KlnQC66NiJTdO88aL62SF,392800.0,4.0
1978,Rick James,"""You and I""",5Mhf6GA6G6ugP2x7mnAGyY,0.782,0.874,8.0,-6.651,0.0,0.0759,0.297,0.00327,0.572,0.826,119.378,audio_features,5Mhf6GA6G6ugP2x7mnAGyY,spotify:track:5Mhf6GA6G6ugP2x7mnAGyY,https://api.spotify.com/v1/tracks/5Mhf6GA6G6ugP2x7mnAGyY,https://api.spotify.com/v1/audio-analysis/5Mhf6GA6G6ugP2x7mnAGyY,486027.0,4.0
1978,Toby Beau,"""My Angel Baby""",7kg7yWXkgN0qjyahaCiIs3,0.34,0.344,11.0,-9.093,0.0,0.0294,0.424,2.97e-06,0.0664,0.314,206.414,audio_features,7kg7yWXkgN0qjyahaCiIs3,spotify:track:7kg7yWXkgN0qjyahaCiIs3,https://api.spotify.com/v1/tracks/7kg7yWXkgN0qjyahaCiIs3,https://api.spotify.com/v1/audio-analysis/7kg7yWXkgN0qjyahaCiIs3,209783.0,3.0
1978,Bob Welch,"""Sentimental Lady""",478thMMvYGris8eJPcDRoq,0.445,0.471,4.0,-16.218,1.0,0.0328,0.107,0.0,0.268,0.562,71.041,audio_features,478thMMvYGris8eJPcDRoq,spotify:track:478thMMvYGris8eJPcDRoq,https://api.spotify.com/v1/tracks/478thMMvYGris8eJPcDRoq,https://api.spotify.com/v1/audio-analysis/478thMMvYGris8eJPcDRoq,178693.0,4.0
1978,LeBlanc & Carr,"""Falling""",2niFXRDFTmgLjPYNkcA2no,0.385,0.395,0.0,-9.332,1.0,0.0247,0.74,4.66e-05,0.197,0.298,93.898,audio_features,2niFXRDFTmgLjPYNkcA2no,spotify:track:2niFXRDFTmgLjPYNkcA2no,https://api.spotify.com/v1/tracks/2niFXRDFTmgLjPYNkcA2no,https://api.spotify.com/v1/audio-analysis/2niFXRDFTmgLjPYNkcA2no,192227.0,4.0
1978,Santa Esmeralda,"""Don't Let Me Be Misunderstood""",03MVMUFmiv89xXMi4sXtfj,0.651,0.907,9.0,-7.279,0.0,0.0406,0.000423,0.0107,0.695,0.705,126.98,audio_features,03MVMUFmiv89xXMi4sXtfj,spotify:track:03MVMUFmiv89xXMi4sXtfj,https://api.spotify.com/v1/tracks/03MVMUFmiv89xXMi4sXtfj,https://api.spotify.com/v1/audio-analysis/03MVMUFmiv89xXMi4sXtfj,338160.0,4.0
1978,Michael Johnson,"""Bluer Than Blue""",1cAHI9tJN6oHMdG4ghlQKY,0.356,0.251,8.0,-14.24,1.0,0.0307,0.599,0.0,0.157,0.395,137.875,audio_features,1cAHI9tJN6oHMdG4ghlQKY,spotify:track:1cAHI9tJN6oHMdG4ghlQKY,https://api.spotify.com/v1/tracks/1cAHI9tJN6oHMdG4ghlQKY,https://api.spotify.com/v1/audio-analysis/1cAHI9tJN6oHMdG4ghlQKY,179667.0,4.0
1978,Jackson Browne,"""Running on Empty""",6aqm56xP40foYBBtAWWrnY,0.541,0.711,9.0,-13.492,1.0,0.0383,0.0635,0.0201,0.719,0.588,136.58,audio_features,6aqm56xP40foYBBtAWWrnY,spotify:track:6aqm56xP40foYBBtAWWrnY,https://api.spotify.com/v1/tracks/6aqm56xP40foYBBtAWWrnY,https://api.spotify.com/v1/audio-analysis/6aqm56xP40foYBBtAWWrnY,291893.0,4.0
1978,Chris Rea,"""Fool (If You Think It's Over)""",0UHiH4dy1hXULYl8CgNxRV,0.722,0.412,4.0,-14.3,0.0,0.0267,0.312,2.5e-05,0.0448,0.91,105.927,audio_features,0UHiH4dy1hXULYl8CgNxRV,spotify:track:0UHiH4dy1hXULYl8CgNxRV,https://api.spotify.com/v1/tracks/0UHiH4dy1hXULYl8CgNxRV,https://api.spotify.com/v1/audio-analysis/0UHiH4dy1hXULYl8CgNxRV,284533.0,4.0
1978,Foxy,"""Get Off""",21IypW8aMJ2iUhzrXe3hKO,0.93,0.547,9.0,-8.289,1.0,0.22,0.0109,0.000881,0.0559,0.955,130.792,audio_features,21IypW8aMJ2iUhzrXe3hKO,spotify:track:21IypW8aMJ2iUhzrXe3hKO,https://api.spotify.com/v1/tracks/21IypW8aMJ2iUhzrXe3hKO,https://api.spotify.com/v1/audio-analysis/21IypW8aMJ2iUhzrXe3hKO,341293.0,4.0
1978,Alicia Bridges,"""I Love the Nightlife""",6c0G8K6G2LlIfJTsRLJjfs,0.693,0.708,0.0,-7.816,1.0,0.031,0.309,0.00305,0.0857,0.949,125.315,audio_features,6c0G8K6G2LlIfJTsRLJjfs,spotify:track:6c0G8K6G2LlIfJTsRLJjfs,https://api.spotify.com/v1/tracks/6c0G8K6G2LlIfJTsRLJjfs,https://api.spotify.com/v1/audio-analysis/6c0G8K6G2LlIfJTsRLJjfs,187973.0,4.0
1978,Joe Walsh,"""Life's Been Good""",2wvMC5EyaaYQwBfiwwY2xE,0.505,0.476,2.0,-12.897,1.0,0.0711,0.25,0.00915,0.113,0.542,99.31,audio_features,2wvMC5EyaaYQwBfiwwY2xE,spotify:track:2wvMC5EyaaYQwBfiwwY2xE,https://api.spotify.com/v1/tracks/2wvMC5EyaaYQwBfiwwY2xE,https://api.spotify.com/v1/audio-analysis/2wvMC5EyaaYQwBfiwwY2xE,536227.0,4.0
1978,Odyssey,"""Native New Yorker""",1jR4bgFyL3ut5ExAKDDNEZ,0.462,0.884,0.0,-8.722,1.0,0.0984,0.0852,0.0484,0.798,0.551,106.395,audio_features,1jR4bgFyL3ut5ExAKDDNEZ,spotify:track:1jR4bgFyL3ut5ExAKDDNEZ,https://api.spotify.com/v1/tracks/1jR4bgFyL3ut5ExAKDDNEZ,https://api.spotify.com/v1/audio-analysis/1jR4bgFyL3ut5ExAKDDNEZ,336467.0,4.0
1978,Electric Light Orchestra,"""Sweet Talkin' Woman""",0xAhbD6lCf5re1RXl5yiTm,0.609,0.611,0.0,-9.208,1.0,0.0298,0.513,0.0,0.093,0.916,121.836,audio_features,0xAhbD6lCf5re1RXl5yiTm,spotify:track:0xAhbD6lCf5re1RXl5yiTm,https://api.spotify.com/v1/tracks/0xAhbD6lCf5re1RXl5yiTm,https://api.spotify.com/v1/audio-analysis/0xAhbD6lCf5re1RXl5yiTm,229867.0,4.0
1978,Parliament,"""Flash Light""",1v1PV2wERHiMPesMWX0qmO,0.702,0.735,7.0,-10.458,0.0,0.0465,0.243,0.117,0.474,0.687,105.177,audio_features,1v1PV2wERHiMPesMWX0qmO,spotify:track:1v1PV2wERHiMPesMWX0qmO,https://api.spotify.com/v1/tracks/1v1PV2wERHiMPesMWX0qmO,https://api.spotify.com/v1/audio-analysis/1v1PV2wERHiMPesMWX0qmO,346667.0,4.0
1978,Electric Light Orchestra,"""Turn to Stone""",1Pd1h30mgU05QkWYhgFzwt,0.548,0.72,1.0,-9.777,0.0,0.0409,0.0686,0.000232,0.107,0.458,140.966,audio_features,1Pd1h30mgU05QkWYhgFzwt,spotify:track:1Pd1h30mgU05QkWYhgFzwt,https://api.spotify.com/v1/tracks/1Pd1h30mgU05QkWYhgFzwt,https://api.spotify.com/v1/audio-analysis/1Pd1h30mgU05QkWYhgFzwt,229093.0,4.0
1978,Bob Welch,"""Ebony Eyes""",4OLRw2NSxCyNkfCs8Uwvwg,0.698,0.676,11.0,-11.717,1.0,0.0277,0.0101,2.57e-05,0.112,0.961,116.486,audio_features,4OLRw2NSxCyNkfCs8Uwvwg,spotify:track:4OLRw2NSxCyNkfCs8Uwvwg,https://api.spotify.com/v1/tracks/4OLRw2NSxCyNkfCs8Uwvwg,https://api.spotify.com/v1/audio-analysis/4OLRw2NSxCyNkfCs8Uwvwg,212760.0,4.0
1978,ABBA,"""The Name of the Game""",1lDo24S34NvI1pAg7Oxldc,0.656,0.565,9.0,-8.722,1.0,0.0301,0.357,0.000192,0.0629,0.615,77.049,audio_features,1lDo24S34NvI1pAg7Oxldc,spotify:track:1lDo24S34NvI1pAg7Oxldc,https://api.spotify.com/v1/tracks/1lDo24S34NvI1pAg7Oxldc,https://api.spotify.com/v1/audio-analysis/1lDo24S34NvI1pAg7Oxldc,291867.0,4.0
1978,Bob Seger & The Silver Bullet Band,"""Hollywood Nights""",5VbePtZp1at8gH990zVyTI,0.529,0.968,9.0,-5.198,1.0,0.0503,0.00506,0.00034,0.201,0.751,150.326,audio_features,5VbePtZp1at8gH990zVyTI,spotify:track:5VbePtZp1at8gH990zVyTI,https://api.spotify.com/v1/tracks/5VbePtZp1at8gH990zVyTI,https://api.spotify.com/v1/audio-analysis/5VbePtZp1at8gH990zVyTI,302627.0,4.0
1978,Steely Dan,"""Deacon Blues""",7Hx2EA4wGaxtsiZCVVLV1i,0.75,0.58,0.0,-12.475,1.0,0.0355,0.437,0.000472,0.105,0.614,115.871,audio_features,7Hx2EA4wGaxtsiZCVVLV1i,spotify:track:7Hx2EA4wGaxtsiZCVVLV1i,https://api.spotify.com/v1/tracks/7Hx2EA4wGaxtsiZCVVLV1i,https://api.spotify.com/v1/audio-analysis/7Hx2EA4wGaxtsiZCVVLV1i,456640.0,4.0
1978,"Earth, Wind & Fire","""Serpentine Fire""",0KDc8l4VNTu6OkMYK9D7HC,0.773,0.917,0.0,-7.333,1.0,0.037,0.184,0.00463,0.116,0.946,139.872,audio_features,0KDc8l4VNTu6OkMYK9D7HC,spotify:track:0KDc8l4VNTu6OkMYK9D7HC,https://api.spotify.com/v1/tracks/0KDc8l4VNTu6OkMYK9D7HC,https://api.spotify.com/v1/audio-analysis/0KDc8l4VNTu6OkMYK9D7HC,230760.0,4.0
